address,bathrooms,building_subtype,building_type,conservation_state,date,discount,floor_elevator,is_new_construction,link,price,realestate,realestate_id,rooms,sqft_m2
"Carrer Bisbe Laguarda, El Raval",1,Apartment,Flat,0,2020-10-28,586,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-television-internet/157285907/d,1100,Homelike,9202762567099,3,80
"Placeta D'en Marcús, Sant Pere, Sta. Caterina i la Ribera",1,Apartment,Flat,0,2020-10-28,225,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-television-internet/157285898/d,925,Homelike,9202762567099,1,25
"Carrer del Clot, El Clot",1,Attic,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-amueblado/157328403/d,700,RENTUOS REAL ESTATE S.L.,9202757926734,2,45
"Passeig de Manuel Girona, 52, Pedralbes",3,Flat,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-zona-comunitaria-ascensor-parking/157327695/d,2200,,9202755810332,3,180
"Carrer de la Palla, 2, Barri Gòtic",1,Flat,Flat,0,2020-10-28,50,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-se-aceptan-mascotas-no-amueblado/157319166/d,950,WWW.PISOS.CC,920050253918,3,90
"Carrer de València, 277, Dreta de l'Eixample",1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-jardin-terraza-zona-comunitaria-ascensor-patio-piscina-se-aceptan-mascotas-piscina-no-amueblado/157218775/d,1650,grupo corinpa,9202765263898,2,110
"Carrer de Casanova, Sant Gervasi- Galvany",2,Apartment,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-television-internet/157286074/d,2255,Homelike,9202762567099,2,55
"Carrer de Marià Cubí, Sant Gervasi- Galvany",1,Apartment,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-television-internet/157286068/d,1150,Homelike,9202762567099,1,45
Sant Gervasi- Galvany,3,Flat,Flat,1,2020-10-28,400,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor-no-amueblado/156932916/d,2500,FLASH INMUEBLES,9202752570732,5,175
"Carrer del Rosselló, Dreta de l'Eixample",1,Flat,Flat,0,2020-10-28,150,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television/156923991/d,1200,HABITA BARCELONA,9202751171652,3,80
"Viladomat, 98, Sant Antoni",1,Flat,Flat,0,2020-10-28,100,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor/157290046/d,1000,FINQUES MARCH,9202756870389,3,70
"Carrer de Santa Amèlia, 20, Sarrià",2,Flat,Flat,2,2020-10-28,100,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-no-amueblado/157289755/d,1500,Mari Carme,9202754950290,4,106
"Carrer Dels Salvador, El Raval",2,Apartment,Flat,0,2020-10-28,450,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-television-internet/157285891/d,1000,Homelike,9202762567099,1,55
"Travessia de Sant Antoni, Vila de Gràcia",1,Apartment,Flat,0,2020-10-28,794,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-television-internet/157285889/d,1056,Homelike,9202762567099,1,40
La Maternitat i Sant Ramon,0,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-jardin-ascensor/156147797/d,1962,NUÑEZ I NAVARRO,9202763844489,3,122
"Carrer de València, 277, Dreta de l'Eixample",1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-zona-comunitaria-ascensor-patio-piscina-television-se-aceptan-mascotas-internet-piscina-no-amueblado/157218901/d,1450,grupo corinpa,9202765263898,2,1450
"Passatge de Mercader, Dreta de l'Eixample",2,Apartment,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-television-internet/157286066/d,3200,Homelike,9202762567099,2,62
Barri Gòtic,1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-amueblado/156933860/d,1064,Walter Haus S.L.,9202754160431,1,52
"Carrer de Duran I Borrell, 14, El Coll",1,Flat,Flat,0,2020-10-28,15,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado-television-internet/157121868/d,780,ATEMPORAL MONTHLY RENTALS,9202764010012,2,50
"Carrer del Comte Borrell, La Nova Esquerra de l'Eixample",2,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-internet/157088462/d,1200,ATEMPORAL MONTHLY RENTALS,9202764010012,3,93
"Carrer Gran de Gracia 54 Principal 2º, Vila de Gràcia",5,Apartment,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-internet/157285888/d,8793,Homelike,9202762567099,4,190
"Carrer de València, Sagrada Família",2,Apartment,Flat,0,2020-10-28,493,0,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-internet/157285887/d,4330,Homelike,9202762567099,2,100
Sagrada Família,1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado-television-se-aceptan-mascotas/157327563/d,1000,SH BARCELONA,9202752325093,2,50
"Carrer de Pau Claris, 99, Dreta de l'Eixample",2,Flat,Flat,0,2020-10-28,200,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-zona-comunitaria-ascensor-patio-piscina-amueblado-parking-se-aceptan-mascotas-internet-piscina/157218539/d,1900,grupo corinpa,9202765263898,3,94
"Passatge de la Concepció, Dreta de l'Eixample",2,Apartment,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-television-internet/157286051/d,4000,Homelike,9202762567099,2,89
Barri Gòtic,1,Flat,Flat,0,2020-10-28,90,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-amueblado/156081497/d,1110,Walter Haus S.L.,9202754160431,1,53
"Carrer Plato, Sant Gervasi- Galvany",2,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor/157289190/d,1290,MM FINCAS,9202762453440,3,70
"Carrer de la Indústria, Sagrada Família",1,Apartment,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-television-internet/157285886/d,1506,Homelike,9202762567099,2,55
"Bac de Roda, Provençals del Poblenou",3,Apartment,Flat,0,2020-10-28,1103,0,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-television-internet/157285882/d,4064,Homelike,9202762567099,5,140
Sagrada Família,1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor/157327541/d,950,SH BARCELONA,9202752325093,2,76
"Calle Carrer de Sant Pere Mitjà, 70, Sant Pere, Sta. Caterina i la Ribera",1,Flat,Flat,3,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/amueblado/157327274/d,750,Kusi,9202765538709,2,60
"Carrer de Pau Claris, 99, Dreta de l'Eixample",2,Flat,Flat,0,2020-10-28,200,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-zona-comunitaria-ascensor-piscina-amueblado-parking-television-se-aceptan-mascotas-internet-piscina/157218428/d,1800,grupo corinpa,9202765263898,3,88
"Carrer de Montserrat, El Raval",2,Flat,Flat,0,2020-10-28,10,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-amueblado/156614322/d,990,SOMOSCASA,9202752737168,2,75
"Picalquers, El Raval",1,Apartment,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-television-internet/157286048/d,1150,Homelike,9202762567099,1,20
"Plaça de Les Olles, Sant Pere, Sta. Caterina i la Ribera",2,Apartment,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-television-internet/157286042/d,1500,Homelike,9202762567099,2,75
Barri Gòtic,1,Flat,Flat,0,2020-10-28,122,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-amueblado/156081901/d,928,Walter Haus S.L.,9202754160431,1,41
Barri Gòtic,1,Flat,Flat,0,2020-10-28,36,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-amueblado/156100265/d,1064,Walter Haus S.L.,9202754160431,1,50
"Carrer de Gomis, Vallcarca i els Penitents",1,Flat,Flat,2,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/calefaccion/157365554/d,900,NEDDERMANN GESTION INMOBILIARIA,9202753034531,3,75
"Sant Elies, Sant Gervasi- Galvany",1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/ascensor-amueblado/157288843/d,850,FINQUES MARCH,9202756870389,2,70
"Ronda de Sant Pere, Dreta de l'Eixample",2,Apartment,Flat,0,2020-10-28,1210,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-internet/157285880/d,5498,Homelike,9202762567099,2,85
"Carrer de Gravina, 10, El Raval",1,Apartment,Flat,8,2020-10-28,200,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-amueblado-television-internet/157326801/d,750,Nati,9202765538117,1,45
"Carrer de Bertran, 47, El Putget i el Farró",2,Duplex,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-trastero-ascensor-amueblado-parking/156650774/d,1300,RENTUOS REAL ESTATE S.L.,9202757926734,2,60
"Carrer de Llull, La Vila Olímpica del Poblenou",1,Apartment,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-television-internet/157286035/d,1250,Homelike,9202762567099,2,70
"Carrer de Sicília, Sagrada Família",2,Flat,Flat,2,2020-10-28,172,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-parking/156625031/d,1328,EUROFINCAS,9202754600437,4,121
"Carrer D'entença, Sant Antoni",1,Flat,Flat,1,2020-10-28,80,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor/156900479/d,870,INDUR FINCAS,9202751242560,2,60
"Carrer del Tenor Masini, Sants",1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-patio-amueblado/157288682/d,850,Zoe Real Estate Barcelona,9202752916563,1,50
Sagrada Família,3,Flat,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/calefaccion/157288608/d,1450,Ohh My House,9202765465801,4,112
"Carrer de Vila I Vilà, El Poble Sec - Parc de Montjuïc",1,Apartment,Flat,0,2020-10-28,679,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-internet/157285876/d,3732,Homelike,9202762567099,3,56
"Rambla Badal, La Bordeta",2,Apartment,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-television-internet/157285868/d,1688,Homelike,9202762567099,4,85
"Carrer de Trias I Giró, Pedralbes",3,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-parking-zona-comunitaria-ascensor-piscina/157326766/d,1990,N&R,9202765515845,3,166
"Carrer Cendra, Sant Antoni",1,Flat,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/amueblado/157326457/d,1100,SUITELIFE,9202755295447,1,110
"Carrer del Callao, Hostafrancs",1,Attic,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-terraza-amueblado/156847818/d,750,RENTUOS REAL ESTATE S.L.,9202757926734,0,22
"Carrer de Sant Miquel, La Barceloneta",1,Flat,Flat,0,2020-10-28,100,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado-internet/156779464/d,800,RENTA PISOS BARCELONA,9202765275391,1,38
"Carrer de Ciceró, Sants",1,Apartment,Flat,0,2020-10-28,525,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-television-internet/157286025/d,1250,Homelike,9202762567099,3,70
"Del Carme, El Raval",1,Flat,Flat,0,2020-10-28,300,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-terraza-ascensor-amueblado/155036454/d,890,RS GROUP,9202759306905,1,50
"Carrer de L'equador, Barri de les Corts",1,Flat,Flat,0,2020-10-28,80,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-no-amueblado/156468866/d,720,CAROLINA MARTI,9202751697925,0,52
"Carrer de Còrsega, Vila de Gràcia",0,Flat,Flat,0,2020-10-28,100,0,False,/es/alquiler/vivienda/barcelona-capital/vila-de-gracia/155701547/d,1200,INDUR FINCAS,9202751242560,0,105
"Avinguda del Paral.lel, El Raval",1,Flat,Flat,1,2020-10-28,183,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-patio/157212041/d,667,INDUR FINCAS,9202751242560,1,46
"Carrer de Gomis, Vallcarca i els Penitents",1,Flat,Flat,0,2020-10-28,100,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor/157288300/d,799,WEB HOUSE,9202753884621,1,70
"Alegre de Dalt, El Camp d'en Grassot i Gràcia Nova",1,Flat,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-amueblado-television/157288209/d,950,BERGUA,9202751917637,2,65
"Bac de Roda, Provençals del Poblenou",3,Apartment,Flat,0,2020-10-28,1052,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-television-internet/157285867/d,4159,Homelike,9202762567099,4,140
"Carrer Sant Salvador 20-26, 2-2, Barcelona, Vila de Gràcia",1,Apartment,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-internet/157285862/d,4953,Homelike,9202762567099,2,56
"Balmes, 67, L'Antiga Esquerra de l'Eixample",1,Loft,Flat,1,2020-10-28,50,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-amueblado-television/157326257/d,800,SMART MOVE,9202756755767,1,42
"Carrer de la Marina, El Parc i la Llacuna del Poblenou",1,Flat,Flat,2,2020-10-28,50,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor-amueblado-television/157326077/d,1400,La Casa Vostra,9202754586650,4,96
"Carrer de Provença, Sagrada Família",2,Flat,Flat,1,2020-10-28,150,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-jardin-terraza-ascensor-patio-amueblado-se-aceptan-mascotas-internet/156835836/d,1550,RENTA PISOS BARCELONA,9202765275391,3,135
"Princesa, 28, Sant Pere, Sta. Caterina i la Ribera",1,Flat,Flat,0,2020-10-28,40,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor/157318348/d,785,Homequality,9202765132355,2,65
"Pau Claris, Dreta de l'Eixample",1,Apartment,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-television-internet/157286022/d,2759,Homelike,9202762567099,2,80
"Carrer de Padilla, Fort Pienc",1,Apartment,Flat,0,2020-10-28,478,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-television-internet/157286021/d,1150,Homelike,9202762567099,2,50
"Carrer del Comte D'urgell, La Nova Esquerra de l'Eixample",1,Flat,Flat,2,2020-10-28,50,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-amueblado/156777798/d,1050,FINCAS MAS FERRER,943003046608,3,84
"Garcia Faria, Diagonal Mar i el Front Marítim del Poblenou",2,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-jardin-terraza-ascensor-piscina-amueblado-piscina/156478369/d,2850,FINQUES APARICI,943003004231,2,110
"Passeig de Sant Joan, El Camp d'en Grassot i Gràcia Nova",1,Flat,Flat,0,2020-10-28,60,0,False,/es/alquiler/vivienda/barcelona-capital/no-amueblado/157365301/d,890,TDC HOME MANAGEMENT,9202765547810,2,75
Sagrada Família,1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/157287746/d,1350,Ohh My House,9202765465801,3,82
"Sant Pere Mitja, Sant Pere, Sta. Caterina i la Ribera",1,Apartment,Flat,0,2020-10-28,442,0,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-television-internet/157285858/d,850,Homelike,9202762567099,1,50
"Carrer de la Creu Coberta, Hostafrancs",2,Apartment,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-internet/157285855/d,5707,Homelike,9202762567099,3,90
"Carrer de Nàpols, 347, El Camp d'en Grassot i Gràcia Nova",1,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor-amueblado/157325990/d,1000,N&R,9202765515845,2,72
"Carrer de la Font Honrada 43, El Poble Sec - Parc de Montjuïc",1,Flat,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado/157318246/d,900,PUNTO HABITAT,943003066102,2,65
"Carrer de Gerard Piera, Barri de les Corts",1,Apartment,Flat,0,2020-10-28,799,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-television-internet/157286006/d,1100,Homelike,9202762567099,1,55
"Carrer de Santa Anna, Barri Gòtic",1,Flat,Flat,1,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-terraza/155905620/d,1100,MARCEL PELLICER,9202751359888,1,58
"Carrer de Valldonzella, El Raval",1,Flat,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-amueblado/157365280/d,900,CENTURY 21 XARXA,9202753380527,1,40
El Baix Guinardó,2,Flat,Flat,0,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/157287744/d,1350,Ohh My House,9202765465801,3,93
"Carrer de Santa Magdalena, Vila de Gràcia",1,Apartment,Flat,0,2020-10-28,347,0,False,/es/alquiler/vivienda/barcelona-capital/internet/157285854/d,3301,Homelike,9202762567099,3,97
"Carrer de Sant Màrius, 27, Sant Gervasi i la Bonanova",2,Flat,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-no-amueblado/157239423/d,1450,PUNTO HABITAT,943003066102,4,120
La Font d'en Fargues,1,Flat,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor/157318010/d,1050,REAL OPEN HOME,9202761237176,3,88
"Carrer de la Junta de Comerç, El Raval",1,Apartment,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-television-internet/157286004/d,1500,Homelike,9202762567099,2,86
"Carrer de Grases, El Poble Sec - Parc de Montjuïc",1,Flat,Flat,0,2020-10-28,25,0,False,/es/alquiler/vivienda/barcelona-capital/el-poble-sec---parc-de-montjuic/156202498/d,700,JAUME AVIA ASSESSORS,9202752803547,1,45
"Rambla de Guipúscoa, Sant Martí de Provençals",1,Apartment,Flat,1,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/ascensor-amueblado/157365272/d,850,PARSELL INMOBILIARIA,9202765133870,3,60
"Carrer de Guifré, 3, El Raval",1,Flat,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/amueblado-internet/157287068/d,800,,9202753822317,2,60
"Carrer de la Indústria, Sagrada Família",2,Apartment,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-television-internet/157285853/d,1561,Homelike,9202762567099,2,70
"Carrer D'alí Bei, Fort Pienc",1,Flat,Flat,2,2020-10-28,0,1,False,/es/alquiler/vivienda/barcelona-capital/terraza-ascensor/156710552/d,1050,PUNTO HABITAT,943003066102,3,80
"Carrer de Sardenya, El Camp d'en Grassot i Gràcia Nova",1,Flat,Flat,0,2020-10-28,60,1,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor/157317860/d,990,"PUNT SAGRADA FAMILIA, S.L.",9202754306184,3,80
"Carrer de Villarroel, Sant Antoni",2,Apartment,Flat,0,2020-10-28,0,0,False,/es/alquiler/vivienda/barcelona-capital/calefaccion-internet/157285989/d,7446,Homelike,9202762567099,3,100
"Sant Pere, Sta. Caterina i la Ribera",1,Flat,Flat,0,2020-10-28,25,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion/156591978/d,825,Casa sc,9202755881871,1,50
El Poble Sec - Parc de Montjuïc,1,Flat,Flat,0,2020-10-28,125,0,False,/es/alquiler/vivienda/barcelona-capital/zona-comunitaria-amueblado/157365194/d,800,Walter Haus S.L.,9202754160431,2,54
"Francoli, El Putget i el Farró",1,Apartment,Flat,0,2020-10-28,102,0,False,/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-television-internet/157285852/d,1188,Homelike,9202762567099,2,80
"Carrer del Príncep Jordi, Hostafrancs",1,Flat,Flat,2,2020-10-28,50,1,False,/es/alquiler/vivienda/barcelona-capital/ascensor-no-amueblado/156118683/d,950,PUNTO HABITAT,943003066102,3,70
